# /clock/clock, /robot_pos/position/x, /clock/clock, /ground_truth/state/pose/pose/position/x, /robot_pos_ls/recceipt_time, /robot_pos_ls/position/x, /clock/clock, /robot_pos/position/y, /clock/clock, /ground_truth/state/pose/pose/position/y, /robot_pos_ls/recceipt_time, /robot_pos_ls/position/y, /clock/clock, /robot_pos/position/z, /clock/clock, /ground_truth/state/pose/pose/position/z, /robot_pos_ls/recceipt_time, /robot_pos_ls/position/z
0.44500000000000000666, 0.19575438003877246307, 0.43800000000000000044, 0.50000000002443600877, 0.44600000000000000755, 1.5271884868341176012e-10, 0.44500000000000000666, 0.45190780475127295679, 0.43800000000000000044, 1.0000000231252805794, 0.44600000000000000755, 3.0639703293423850435e-10, 0.44500000000000000666, -0.19701181712413656788, 0.43800000000000000044, -0.50017881968838051598, 0.44600000000000000755, -1.6401996567382157764e-10
0.58800000000000007816, 0.31769570188889340034, 0.47200000000000003064, 0.50000000006766209815, 0.58700000000000007727, 2.031879020474117072e-10, 0.58800000000000007816, 0.76224373468905337603, 0.47200000000000003064, 1.0000000168179554727, 0.58700000000000007727, 5.0424123192853034994e-10, 0.58800000000000007816, -0.31353842489889416356, 0.47200000000000003064, -0.50027798910550869138, 0.58700000000000007727, -2.2539117126640687448e-10
0.73100000000000009415, 0.39226379501352526269, 0.50600000000000000533, 0.50000000006146128051, 0.73300000000000009592, 2.5316312398788671709e-10, 0.73100000000000009415, 0.95944125129672630514, 0.50600000000000000533, 1.0000000185402384556, 0.73300000000000009592, 7.0023865253861971649e-10, 0.73100000000000009415, -0.37485058046001329402, 0.50600000000000000533, -0.50039803023611817423, 0.73300000000000009592, -2.8621563268341649952e-10
0.87399999999999999911, 0.43422835165652884371, 0.54000000000000003553, 0.50000000005392863933, 0.87700000000000000178, 3.5303214101070297683e-10, 0.87399999999999999911, 1.0681103411258023872, 0.54000000000000003553, 1.0000000197234453214, 0.87700000000000000178, 1.0919437004271428292e-9, 0.87399999999999999911, -0.40053921627937738581, 0.54000000000000003553, -0.50053852605805315701, 0.87700000000000000178, -4.0776180223616393167e-10
1.018000000000000016, 0.45676938042406745044, 0.57400000000000006573, 0.50000000006208877856, 1.0169999999999999041, 4.8556952395197184488e-10, 1.018000000000000016, 1.1326080332410437546, 0.57400000000000006573, 1.0000000189161653008, 1.0169999999999999041, 1.6119882745678907757e-9, 1.018000000000000016, -0.41790108823882049505, 0.57400000000000006573, -0.50069906344913606144, 1.0169999999999999041, -5.6914345794009307709e-10
1.1690000000000000391, 0.47088314046057117013, 0.6079999999999999849, 0.50000000005916500623, 1.1679999999999999272, 6.7306959670193909082e-10, 1.1690000000000000391, 1.1699702847414104045, 0.6079999999999999849, 1.000000019399289064, 1.1679999999999999272, 2.3481528762615377938e-9, 1.1690000000000000391, -0.42445376301243997741, 0.6079999999999999849, -0.50087922580072796741, 1.1679999999999999272, -7.9758908235328279936e-10
1.304000000000000048, 0.47753398383078543565, 0.6420000000000000151, 0.50000000006223144222, 1.304000000000000048, 9.5238598527053568361e-10, 1.304000000000000048, 1.1827147116905336599, 0.6420000000000000151, 1.0000000199668714895, 1.304000000000000048, 3.4449137613427321449e-9, 1.304000000000000048, -0.42377606294000819132, 0.6420000000000000151, -0.50107861229224515132, 1.304000000000000048, -1.1379935545613326096e-9
1.4490000000000000657, 0.47915336985649664703, 0.6760000000000000453, 0.50000000006187272916, 1.4479999999999999538, 1.3513627765510559105e-9, 1.4490000000000000657, 1.1897379589606749128, 0.6760000000000000453, 1.000000020220369823, 1.4479999999999999538, 5.0123702099924644214e-9, 1.4490000000000000657, -0.42732602701588440208, 0.6760000000000000453, -0.50129683033360628031, 1.4479999999999999538, -1.6245550094158906745e-9
1.5929999999999999716, 0.48612735035232468306, 0.7100000000000000755, 0.50000000006490430415, 1.5969999999999999751, 1.9283810334417063657e-9, 1.5929999999999999716, 1.1903311539015040132, 0.7100000000000000755, 1.0000000207207888625, 1.5969999999999999751, 7.2780054070639230372e-9, 1.5929999999999999716, -0.42957228837129690646, 0.7100000000000000755, -0.50153349316326312213, 1.5969999999999999751, -2.3283397800480307573e-9
1.7330000000000000959, 0.48400695486051209526, 0.74399999999999999467, 0.50000000006545586295, 1.7360000000000002096, 2.7649157752702625494e-9, 1.7330000000000000959, 1.1978065972922151694, 0.74399999999999999467, 1.0000000213043951369, 1.7360000000000002096, 1.0563660734571225102e-8, 1.7330000000000000959, -0.43192848152305035603, 0.74399999999999999467, -0.50178822303810821648, 1.7360000000000002096, -3.3490987293305894826e-9
1.8759999999999998899, 0.48931549945762053966, 0.77800000000000002487, 0.50000000006794131924, 1.875, 3.97375280329866178e-9, 1.8759999999999998899, 1.198390562705944129, 0.77800000000000002487, 1.0000000218755722425, 1.875, 1.530818371226851569e-8, 1.8759999999999998899, -0.43257378745891911231, 0.77800000000000002487, -0.50206065008523692583, 1.875, -4.8236803092088277689e-9
2.0219999999999997975, 0.49121509331527335451, 0.81200000000000005507, 0.50000000006966904831, 2.0209999999999999076, 5.7228183961551671122e-9, 2.0219999999999997975, 1.1987941016897047941, 0.81200000000000005507, 1.0000000225273597554, 2.0209999999999999076, 2.2170325010755075482e-8, 2.0219999999999997975, -0.43893643786376584925, 0.81200000000000005507, -0.50235041160615490075, 2.0209999999999999076, -6.9574086004304642069e-9
