# /depth/recceipt_time, /depth/data, /depth_setpoint/recceipt_time, /depth_setpoint/data, /vertical_thrust/recceipt_time, /vertical_thrust/data
1606303765.3805170059, -0.70039999999999991154, 1606303765.3676009178, -0.42046448346133952212, 1606303765.367677927, 0.30583529607325238286
1606303765.4262371063, -0.70239999999999991331, 1606303765.3878893852, -0.41798835231143799396, 1606303765.3810193539, 0.30842905250072349954
1606303765.468517065, -0.70439999999999991509, 1606303765.407910347, -0.41547864602676337631, 1606303765.3879823685, 0.31196702677839249773
1606303765.5121669769, -0.7079999999999999627, 1606303765.4274923801, -0.41304440016587085083, 1606303765.407838583, 0.31487885814643729043
1606303765.5571916103, -0.71020000000000005347, 1606303765.4473519325, -0.41058035577297180563, 1606303765.4165418148, 0.31482872942187700716
1606303765.5996797085, -0.71140000000000025437, 1606303765.4672460556, -0.40810825396185518299, 1606303765.4265248775, 0.31737023383534979093
1606303765.6435234547, -0.7130000000000003002, 1606303765.4879255295, -0.40565495241332161225, 1606303765.4273090363, 0.32007442964518195705
1606303765.6879673004, -0.71500000000000019096, 1606303765.5075542927, -0.40320780386522414585, 1606303765.4470345974, 0.3223661198220312829
1606303765.7326209545, -0.71680000000000021476, 1606303765.5271732807, -0.40079656082373349424, 1606303765.4672763348, 0.32546864119480739541
1606303765.7756831646, -0.71940000000000003944, 1606303765.5473816395, -0.39835354128035765919, 1606303765.4690973759, 0.3278777830936490667
1606303765.8208100796, -0.72059999999999979625, 1606303765.5677084923, -0.39591174180193289267, 1606303765.4874224663, 0.33054047095273175749
1606303765.866404295, -0.72179999999999933102, 1606303765.5875654221, -0.39349849825552762894, 1606303765.5076348782, 0.33223510742350825797
1606303765.9085328579, -0.72279999999999933191, 1606303765.6075787544, -0.39111867095945324069, 1606303765.5125701427, 0.3354299286755587084
1606303765.952388525, -0.72319999999999973195, 1606303765.6274814606, -0.38872340987027986792, 1606303765.5268578529, 0.33806869895330399212
1606303765.9966051579, -0.72160000000000001918, 1606303765.6472012997, -0.3863079312677109578, 1606303765.5476093292, 0.33915580389153238139
1606303766.0405657291, -0.72179999999999966409, 1606303765.6678292751, -0.38394754073345649381, 1606303765.5577054024, 0.34135295298732032387
1606303766.0847108364, -0.72240000000000026414, 1606303765.6874375343, -0.38158991519254792379, 1606303765.5676794052, 0.34393689746066052892
1606303766.1289849281, -0.7220000000000003082, 1606303765.7071180344, -0.37923087326381277329, 1606303765.5872972012, 0.34610994354186208621
1606303766.1729366779, -0.72100000000000030731, 1606303765.7262575626, -0.37690467402656935292, 1606303765.6002416611, 0.34806864394817571551
1606303766.2171781063, -0.72000000000000030642, 1606303765.7464258671, -0.37455062435802222165, 1606303765.6072041988, 0.35029651820063550938
1606303766.2610771656, -0.71960000000000090559, 1606303765.7674171925, -0.37222559190698528697, 1606303765.6267330647, 0.35310836188207411768
1606303766.3042683601, -0.7172000000000006148, 1606303765.78733325, -0.36991460741576126514, 1606303765.6439967155, 0.35522120452872346652
1606303766.3489513397, -0.71580000000000010285, 1606303765.8072631359, -0.36762499732662251573, 1606303765.647257328, 0.35841153269051506669
1606303766.3922262192, -0.71319999999999961204, 1606303765.827259779, -0.36531824092534997961, 1606303765.6670706272, 0.36236240694133592388
1606303766.4367096424, -0.71179999999999943316, 1606303765.8478291035, -0.36305016729655503749, 1606303765.6880097389, 0.36520169336284213912
1606303766.4806540012, -0.70959999999999912035, 1606303765.8673810959, -0.36078901493418025215, 1606303765.6887581348, 0.36745580777133318717
1606303766.5258052349, -0.70759999999999911857, 1606303765.887304306, -0.35857041366196151788, 1606303765.7074007988, 0.37001438759407784262
1606303766.5685355663, -0.70339999999999935909, 1606303765.9073550701, -0.3563284337920005207, 1606303765.7266933918, 0.37253044270626484158
1606303766.6126148701, -0.7001999999999996005, 1606303765.9269771576, -0.35411904847607023061, 1606303765.7332265377, 0.37431855010432357744
1606303766.6569199562, -0.69799999999999995381, 1606303765.9471712112, -0.35191054859580594982, 1606303765.746901989, 0.37683021927523657757
1606303766.7012014389, -0.69379999999999986127, 1606303765.9668366909, -0.34972743384432453118, 1606303765.7680408955, 0.37933648384059071024
1606303766.7452259064, -0.68920000000000025686, 1606303765.9874989986, -0.34756363693841774154, 1606303765.7761979103, 0.38081595019933772717
1606303766.7890152931, -0.68520000000000036433, 1606303766.0068120956, -0.34544148734922464072, 1606303765.7873001099, 0.3833147796750805969
1606303766.833384037, -0.68280000000000029559, 1606303766.0275352001, -0.34327224031866587772, 1606303765.8076119423, 0.3857471542190905045
1606303766.8776056767, -0.67840000000000022506, 1606303766.0475151539, -0.34115521770347989605, 1606303765.8209238052, 0.38774158586224749534
1606303766.9214396477, -0.67400000000000026557, 1606303766.0672147274, -0.33905832445775707651, 1606303765.8278913498, 0.3899329433864791028
1606303766.9648799896, -0.67100000000000037392, 1606303766.0875678062, -0.33697783803116576617, 1606303765.8472743034, 0.39233230646543582054
1606303767.0087800026, -0.66740000000000032632, 1606303766.10734725, -0.33491046257581319479, 1606303765.8668756485, 0.39486947593655069566
1606303767.0522654057, -0.6622000000000003439, 1606303766.127415657, -0.3328617974696108095, 1606303765.8671555519, 0.39694544023973388214
1606303767.097233057, -0.65760000000000029541, 1606303766.1474757195, -0.33086528897627370815, 1606303765.8884251118, 0.39931846174239216118
1606303767.1410107613, -0.65300000000000024691, 1606303766.1678659916, -0.32882963362933687046, 1606303765.9075086117, 0.40215832043034321908
1606303767.1853604317, -0.6480000000000003535, 1606303766.1860728264, -0.32687896423579976268, 1606303765.9087920189, 0.40403488255115016514
